"","county","county_code","year","year_code","month","month_code","oe_gestational_age_weekly","oe_gestational_age_weekly_code","births","average_birth_weight"
"1568","Bronx County, NY",36005,2014,2014,"January",1,"39 weeks",39,599,3331.59
"1569","Bronx County, NY",36005,2014,2014,"January",1,"40 weeks",40,438,3410.53
"1570","Bronx County, NY",36005,2014,2014,"January",1,"41 weeks",41,126,3512.25
"1571","Bronx County, NY",36005,2014,2014,"February",2,"34 weeks",34,17,2200.18
"1572","Bronx County, NY",36005,2014,2014,"February",2,"35 weeks",35,19,2497.11
"1573","Bronx County, NY",36005,2014,2014,"February",2,"36 weeks",36,68,2636.16
"1574","Bronx County, NY",36005,2014,2014,"February",2,"37 weeks",37,134,2900.81
"1575","Bronx County, NY",36005,2014,2014,"February",2,"38 weeks",38,253,3164.28
"1576","Bronx County, NY",36005,2014,2014,"February",2,"39 weeks",39,527,3337.36
"1577","Bronx County, NY",36005,2014,2014,"February",2,"40 weeks",40,389,3462.28
"1578","Bronx County, NY",36005,2014,2014,"February",2,"41 weeks",41,149,3549.14
"1579","Bronx County, NY",36005,2014,2014,"March",3,"34 weeks",34,13,2238.31
"1580","Bronx County, NY",36005,2014,2014,"March",3,"35 weeks",35,42,2424.5
"1581","Bronx County, NY",36005,2014,2014,"March",3,"36 weeks",36,56,2721.93
"1582","Bronx County, NY",36005,2014,2014,"March",3,"37 weeks",37,132,3007.87
"1583","Bronx County, NY",36005,2014,2014,"March",3,"38 weeks",38,255,3182.02
"1584","Bronx County, NY",36005,2014,2014,"March",3,"39 weeks",39,576,3321.78
"1585","Bronx County, NY",36005,2014,2014,"March",3,"40 weeks",40,399,3462.87
"1586","Bronx County, NY",36005,2014,2014,"March",3,"41 weeks",41,156,3604.63
"1587","Bronx County, NY",36005,2014,2014,"April",4,"32 weeks",32,13,1813.69
"1588","Bronx County, NY",36005,2014,2014,"April",4,"34 weeks",34,26,2129.08
"1589","Bronx County, NY",36005,2014,2014,"April",4,"35 weeks",35,35,2420.83
"1590","Bronx County, NY",36005,2014,2014,"April",4,"36 weeks",36,61,2687.43
"1591","Bronx County, NY",36005,2014,2014,"April",4,"37 weeks",37,147,2927.05
"1592","Bronx County, NY",36005,2014,2014,"April",4,"38 weeks",38,254,3196.98
"1593","Bronx County, NY",36005,2014,2014,"April",4,"39 weeks",39,565,3360.95
"1594","Bronx County, NY",36005,2014,2014,"April",4,"40 weeks",40,385,3466.08
"1595","Bronx County, NY",36005,2014,2014,"April",4,"41 weeks",41,148,3620.39
"1596","Bronx County, NY",36005,2014,2014,"May",5,"32 weeks",32,11,1825.91
"1597","Bronx County, NY",36005,2014,2014,"May",5,"33 weeks",33,14,2102.14
"1598","Bronx County, NY",36005,2014,2014,"May",5,"34 weeks",34,20,2146.65
"1599","Bronx County, NY",36005,2014,2014,"May",5,"35 weeks",35,24,2532
"1600","Bronx County, NY",36005,2014,2014,"May",5,"36 weeks",36,66,2751.71
"1601","Bronx County, NY",36005,2014,2014,"May",5,"37 weeks",37,155,2961.66
"1602","Bronx County, NY",36005,2014,2014,"May",5,"38 weeks",38,280,3119.95
"1603","Bronx County, NY",36005,2014,2014,"May",5,"39 weeks",39,599,3338.56
"1604","Bronx County, NY",36005,2014,2014,"May",5,"40 weeks",40,474,3431.53
"1605","Bronx County, NY",36005,2014,2014,"May",5,"41 weeks",41,148,3643.8
"1606","Bronx County, NY",36005,2014,2014,"June",6,"32 weeks",32,10,1751.5
"1607","Bronx County, NY",36005,2014,2014,"June",6,"33 weeks",33,13,2098.77
"1608","Bronx County, NY",36005,2014,2014,"June",6,"34 weeks",34,22,2195.82
"1609","Bronx County, NY",36005,2014,2014,"June",6,"35 weeks",35,39,2503.23
"1610","Bronx County, NY",36005,2014,2014,"June",6,"36 weeks",36,56,2642.5
"1611","Bronx County, NY",36005,2014,2014,"June",6,"37 weeks",37,152,2887.91
"1612","Bronx County, NY",36005,2014,2014,"June",6,"38 weeks",38,263,3137.41
"1613","Bronx County, NY",36005,2014,2014,"June",6,"39 weeks",39,555,3327.43
"1614","Bronx County, NY",36005,2014,2014,"June",6,"40 weeks",40,412,3464.3
"1615","Bronx County, NY",36005,2014,2014,"June",6,"41 weeks",41,139,3641.19
"1616","Bronx County, NY",36005,2014,2014,"July",7,"33 weeks",33,12,1966.33
"1617","Bronx County, NY",36005,2014,2014,"July",7,"34 weeks",34,24,2125.25
"1618","Bronx County, NY",36005,2014,2014,"July",7,"35 weeks",35,27,2474.41
"1619","Bronx County, NY",36005,2014,2014,"July",7,"36 weeks",36,71,2647.1
"1620","Bronx County, NY",36005,2014,2014,"July",7,"37 weeks",37,163,2938.18
"1621","Bronx County, NY",36005,2014,2014,"July",7,"38 weeks",38,274,3165.54
"1622","Bronx County, NY",36005,2014,2014,"July",7,"39 weeks",39,606,3302.5
"1623","Bronx County, NY",36005,2014,2014,"July",7,"40 weeks",40,492,3453.3
"1624","Bronx County, NY",36005,2014,2014,"July",7,"41 weeks",41,171,3508.27
"1625","Bronx County, NY",36005,2014,2014,"August",8,"32 weeks",32,13,1695.54
"1626","Bronx County, NY",36005,2014,2014,"August",8,"33 weeks",33,11,2021.73
"1627","Bronx County, NY",36005,2014,2014,"August",8,"34 weeks",34,28,2207.79
"1628","Bronx County, NY",36005,2014,2014,"August",8,"35 weeks",35,34,2455.74
"1629","Bronx County, NY",36005,2014,2014,"August",8,"36 weeks",36,71,2667.55
"1630","Bronx County, NY",36005,2014,2014,"August",8,"37 weeks",37,128,2957.3
"1631","Bronx County, NY",36005,2014,2014,"August",8,"38 weeks",38,295,3187.5
"1632","Bronx County, NY",36005,2014,2014,"August",8,"39 weeks",39,685,3307.78
"1633","Bronx County, NY",36005,2014,2014,"August",8,"40 weeks",40,483,3404.47
"1634","Bronx County, NY",36005,2014,2014,"August",8,"41 weeks",41,167,3565.72
"1635","Bronx County, NY",36005,2014,2014,"September",9,"33 weeks",33,14,1803.93
"1636","Bronx County, NY",36005,2014,2014,"September",9,"34 weeks",34,17,2327.12
"1637","Bronx County, NY",36005,2014,2014,"September",9,"35 weeks",35,34,2438.26
"1638","Bronx County, NY",36005,2014,2014,"September",9,"36 weeks",36,55,2695.56
"1639","Bronx County, NY",36005,2014,2014,"September",9,"37 weeks",37,178,2931.9
"1640","Bronx County, NY",36005,2014,2014,"September",9,"38 weeks",38,309,3180.15
"1641","Bronx County, NY",36005,2014,2014,"September",9,"39 weeks",39,630,3322.62
"1642","Bronx County, NY",36005,2014,2014,"September",9,"40 weeks",40,517,3428.67
"1643","Bronx County, NY",36005,2014,2014,"September",9,"41 weeks",41,157,3514.87
"1644","Bronx County, NY",36005,2014,2014,"October",10,"31 weeks",31,12,1539.08
"1645","Bronx County, NY",36005,2014,2014,"October",10,"33 weeks",33,16,2227.44
"1646","Bronx County, NY",36005,2014,2014,"October",10,"34 weeks",34,18,2173.5
"1647","Bronx County, NY",36005,2014,2014,"October",10,"35 weeks",35,29,2446.86
"1648","Bronx County, NY",36005,2014,2014,"October",10,"36 weeks",36,64,2790.19
"1649","Bronx County, NY",36005,2014,2014,"October",10,"37 weeks",37,137,2907.97
"1650","Bronx County, NY",36005,2014,2014,"October",10,"38 weeks",38,251,3121.5
"1651","Bronx County, NY",36005,2014,2014,"October",10,"39 weeks",39,621,3329.34
"1652","Bronx County, NY",36005,2014,2014,"October",10,"40 weeks",40,520,3426.87
"1653","Bronx County, NY",36005,2014,2014,"October",10,"41 weeks",41,150,3533.37
"1654","Bronx County, NY",36005,2014,2014,"November",11,"34 weeks",34,23,2154.65
"1655","Bronx County, NY",36005,2014,2014,"November",11,"35 weeks",35,38,2519.21
"1656","Bronx County, NY",36005,2014,2014,"November",11,"36 weeks",36,71,2792.2
"1657","Bronx County, NY",36005,2014,2014,"November",11,"37 weeks",37,152,2986.89
"1658","Bronx County, NY",36005,2014,2014,"November",11,"38 weeks",38,236,3139.33
"1659","Bronx County, NY",36005,2014,2014,"November",11,"39 weeks",39,577,3328.71
"1660","Bronx County, NY",36005,2014,2014,"November",11,"40 weeks",40,461,3451.16
"1661","Bronx County, NY",36005,2014,2014,"November",11,"41 weeks",41,158,3614.41
"1662","Bronx County, NY",36005,2014,2014,"December",12,"33 weeks",33,14,1689.21
"1663","Bronx County, NY",36005,2014,2014,"December",12,"34 weeks",34,20,2169.85
"1664","Bronx County, NY",36005,2014,2014,"December",12,"35 weeks",35,19,2600.95
"1665","Bronx County, NY",36005,2014,2014,"December",12,"36 weeks",36,69,2663.38
